created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url,mention_username
Thu Feb 23 15:04:40 +0000 2023,1628772836931432448,@Askrlfess kasian pak muh kan punya trauma gegara kakanya fadil pernah kecelakaan😭,0,0,13,887,in,1496334664553754624,1628771764070395905,daynesour,https://twitter.com/daynesour/status/1628772836931432448,Askrlfess
Thu Feb 23 10:48:04 +0000 2023,1628708262316216320,Irjen Fadil Imran Tidak Peduli Mario Dandy Anak Siapa: Tahan dan Proses! https://t.co/vOy9Y7CnII,46,291,180,1249,in,41730943,1628708262316216320,VIVAcoid,https://twitter.com/VIVAcoid/status/1628708262316216320,
Wed Feb 22 07:16:13 +0000 2023,1628292560916733958,"KUMPULAN VIDEO-VIDEO LUCU FADIL JAIDI DAN PAK MUH, BANGKITIN MOOD BANGET!!! 😭  - a thread - https://t.co/VDNCyF1JWp",375,144,8693,40484,in,1456142768816812040,1628292560916733958,barang2gemas,https://twitter.com/barang2gemas/status/1628292560916733958,
Sun Feb 12 07:43:26 +0000 2023,1624675531982802945,"@txtdarikostan Bangsat, langsung di usir. Gak pake ba-bi-bu nanyain keadaan atau apa, emang fadil lebih cocok tidur beralaskan tanah dan beratapkan langit sih. Daripada jadi beban ibu kost terus awkwkwk",0,6,12,581,in,821852082,1624675160539398146,expired_soon,https://twitter.com/expired_soon/status/1624675531982802945,txtdarikostan
Fri Feb 03 17:57:47 +0000 2023,1621568647813799936,@tanyakanrl aku ngakak sm semua video fadil pak muh tp iki yg ngakaknya sambil guling guling https://t.co/Pjt7jc7VHJ,71,25,290,2344,in,189358788,1621413200859381760,margareccca,https://twitter.com/margareccca/status/1621568647813799936,tanyakanrl
Fri Feb 03 13:47:02 +0000 2023,1621505542933086209,"@tanyakanrl Pak Muh tidur salah posisi bantal gabisa nengok ke kiri , terus ditempelin spion di tangan kirinya pake lakban sm Fadil 😂 https://t.co/sfi5QHk9jm",25,13,65,736,in,3101314728,1621413200859381760,ickerdiya,https://twitter.com/ickerdiya/status/1621505542933086209,tanyakanrl
Fri Feb 03 12:04:07 +0000 2023,1621479644204789763,@tanyakanrl Nggak kuat bgt sama fadil😭 https://t.co/qReCgbvpQN,25,14,183,1264,in,1026436145368854531,1621413200859381760,sukabcdaku,https://twitter.com/sukabcdaku/status/1621479644204789763,tanyakanrl
Fri Feb 03 11:43:43 +0000 2023,1621474510095654913,@convomf Fadil pak Muh moodbooster https://t.co/XnNd0agaBp,41,27,176,1062,in,1568219461966254081,1621180665894174722,elfsyas,https://twitter.com/elfsyas/status/1621474510095654913,convomf
Fri Feb 03 11:19:47 +0000 2023,1621468487498731522,@tanyakanrl bukan keknya tapi emang selucu itu fadil sama pak muh😭 https://t.co/iOxZGq3vUi,63,16,526,5533,in,1268961386723373056,1621413200859381760,pekadikittdong,https://twitter.com/pekadikittdong/status/1621468487498731522,tanyakanrl
Fri Feb 03 11:17:01 +0000 2023,1621467792850710529,"@tanyakanrl demi apapun gue sama sekali gak tertarik sama influencer, selebgram and kind of things. TP FADIL JAIDI AND HIS FAMILY IS AN EXCEPTION, LUCU BAT ANJENG...",8,1,97,2100,in,1452855854470860808,1621413200859381760,Muskwannabee,https://twitter.com/Muskwannabee/status/1621467792850710529,tanyakanrl
Fri Feb 03 10:32:21 +0000 2023,1621456550232748032,@tanyakanrl Pak Muh ke Fadil : 😤😠😡🤬 Pak Muh ke Dilla : 🥰😍😘🤭 https://t.co/NSMV5JIYDF,3,14,78,1935,in,450478961,1621413200859381760,fairtuaI,https://twitter.com/fairtuaI/status/1621456550232748032,tanyakanrl
Fri Feb 03 10:28:56 +0000 2023,1621455690723377152,@tanyakanrl Fadil ini emang ya 😂 https://t.co/ydBjD9VXrQ,40,18,246,2582,in,450478961,1621413200859381760,fairtuaI,https://twitter.com/fairtuaI/status/1621455690723377152,tanyakanrl
Fri Feb 03 01:25:36 +0000 2023,1621318956161306625,@convomf FADIL!!! ini lucu bgt😭😭 https://t.co/JAuSWSDlZG,75,32,497,3762,in,1146698207822405634,1621180665894174722,15JAEPARK,https://twitter.com/15JAEPARK/status/1621318956161306625,convomf
Fri Feb 03 00:25:55 +0000 2023,1621303935930863618,"@convomf Selalu ada aja tingkahnya😂 Di antara mereka semua,cuma fadil yg gw follow krn kelakuan randomnya yg menghibur.... Sehat2 pak Muh🫶🏻 https://t.co/TZO7jSLsRE",35,11,197,2278,in,3289451275,1621180665894174722,v_viaapril,https://twitter.com/v_viaapril/status/1621303935930863618,convomf
Thu Feb 02 23:49:15 +0000 2023,1621294711020597249,"@convomf fadil, apalagi kalo liat video ini diulang2 tetep aja ngakak anjir w😭😭🤣 https://t.co/Vw7ZyAQO5x",23,15,273,3210,in,2898997174,1621180665894174722,Milafs_09,https://twitter.com/Milafs_09/status/1621294711020597249,convomf
Thu Feb 02 23:15:14 +0000 2023,1621286149028462594,@convomf Fadil sih dan pak muh yang kesabarannya setipis tisu wkwkwkw https://t.co/U1xzvqQ1rF,47,31,492,5363,in,1553004376842678272,1621180665894174722,cannameora,https://twitter.com/cannameora/status/1621286149028462594,convomf
Thu Feb 02 22:46:01 +0000 2023,1621278794597154819,"@convomf TEAM FADIL JAIDI   pak Muh kamu cantik ada apanya 😂"" https://t.co/Z29Zrz3JbS""",127,102,1061,9281,in,537024659,1621180665894174722,_sabrinapn,https://twitter.com/_sabrinapn/status/1621278794597154819,convomf
Thu Feb 02 17:33:25 +0000 2023,1621200129398292480,@convomf Cuci muka 10 kalinya seorang fadil jaidi https://t.co/I5pWJdnWF2,95,43,592,5414,in,1452632243994652673,1621180665894174722,phejabat,https://twitter.com/phejabat/status/1621200129398292480,convomf
Thu Feb 02 17:29:51 +0000 2023,1621199228939956225,"@convomf fadil &amp  pak muh,sejauh ini yg paling ngakak. https://t.co/FiTFw5pIZp",88,49,822,7571,in,1462616162739449862,1621180665894174722,spotipav,https://twitter.com/spotipav/status/1621199228939956225,convomf
Thu Feb 02 17:23:40 +0000 2023,1621197672748142594,@convomf Qasidah Fadil n Fam🤲 https://t.co/dfq3TG5YTT,221,89,1210,9852,in,1166694945777836032,1621180665894174722,cakecaramell,https://twitter.com/cakecaramell/status/1621197672748142594,convomf
Thu Feb 02 17:22:38 +0000 2023,1621197412869214208,@convomf Fadil godain pak muh https://t.co/yCxinOvD2e,7,4,78,945,in,1166694945777836032,1621180665894174722,cakecaramell,https://twitter.com/cakecaramell/status/1621197412869214208,convomf
Thu Feb 02 16:48:18 +0000 2023,1621188774259576838,"@convomf Fadil!! Seru kalo liat video dia, apalagi sm Pak Muh. Ini pas endorse celana dalem😭 https://t.co/vWAKL2LNMU",107,52,464,3495,in,1166694945777836032,1621180665894174722,cakecaramell,https://twitter.com/cakecaramell/status/1621188774259576838,convomf
Thu Feb 02 16:41:04 +0000 2023,1621186952069541889,"@convomf fadil sih apalagi sama pak muh, best combo uwraaawwwrrr 😭🫶🏻 https://t.co/0RpHBFW1Jz",83,50,901,10520,in,1460924599999156224,1621180665894174722,rosedatives,https://twitter.com/rosedatives/status/1621186952069541889,convomf
Thu Feb 02 16:27:08 +0000 2023,1621183448600948736,"@convomf Fadil Jaidi ✨ Gue seneng banget dia sangat memuliakan ortunya, rukun sama sodara kandungnya, ga pilah-pilih temen, lucu banget dan ga berlebihan wkwk 🫶🏻 Paling ngakak kalo sama bocil-bocil habis jumatan gitu haha 🤣 Dan dia mau belajar buat jalan beberapa bisnisnya aaaaa TOP ❤️",1,3,28,699,in,1497623143250161664,1621180665894174722,ivindyaja,https://twitter.com/ivindyaja/status/1621183448600948736,convomf
Thu Feb 02 16:22:59 +0000 2023,1621182401329389571,"@convomf aku ga ngikutin semua, tapi setiap liat fadil jaidi dengan ayahnya selalu menghibur dan heart warming banget buat aku sih 😅",0,0,33,4216,in,401216115,1621180665894174722,nebulasaturnuss,https://twitter.com/nebulasaturnuss/status/1621182401329389571,convomf
Thu Feb 02 16:21:40 +0000 2023,1621182070700785665,@convomf Fadil sih soalnya konten beliau menghibur gue yg kurang kasih sayang ortu  WKWKWKWKW,55,28,445,6067,in,1210136634529763328,1621180665894174722,od0ie,https://twitter.com/od0ie/status/1621182070700785665,convomf
Thu Feb 02 16:19:06 +0000 2023,1621181424773763072,@convomf keanu X fadil 👍🏻😭 gaperna gagal,4,1,69,7510,in,2384788050,1621180665894174722,xxkatlea,https://twitter.com/xxkatlea/status/1621181424773763072,convomf
Wed Feb 01 03:46:38 +0000 2023,1620629672055947265,Bebas dari kasus Sambo memang melegakan ya pak Fadil Imran https://t.co/ypxpiMZgtK,14,41,419,1240,in,2993008392,1620629672055947265,ARSIPAJA,https://twitter.com/ARSIPAJA/status/1620629672055947265,
Tue Jan 31 00:58:32 +0000 2023,1620224981610434561,Bapak TGH Ahmad Fadli Fadil Tohir dari Partai GOLKAR dan Sekarang pindah Ke Nasdem untuk Mendukung Anies Baswedan di Pilpres 2024... https://t.co/LGknGl0gra,13,37,306,1195,in,1456283686312103939,1620224981610434561,Yurissa_Samosir,https://twitter.com/Yurissa_Samosir/status/1620224981610434561,
Wed Jan 25 13:50:09 +0000 2023,1618244839036026881,@FOOD_FESS Santai nder. Krupuk kulitnya aja segini wkwmw -_- https://t.co/g2z27EYNCa,332,411,138,1914,in,835530847,1618234552207704067,fadil_bappe,https://twitter.com/fadil_bappe/status/1618244839036026881,FOOD_FESS
Wed Jan 25 05:15:00 +0000 2023,1618115194764361732,"6 Syuhada FPI Mimpi Buruk Fadil, Dudung, dan Sambo https://t.co/xrQzk3C98k",10,47,326,1102,in,1243804423001763841,1618115194764361732,democrazymedia,https://twitter.com/democrazymedia/status/1618115194764361732,
Wed Jan 04 16:16:10 +0000 2023,1610671439283359745,"Hendra Kurniawan akui untuk Bunuh IBHRS di bayar miliyaran artinya Fadil Imran juga dung dung pret benar benar terilbat km 50  Tapi tidak apa,, mubahalah keluarga 6 syuhada juga mubahalah IBHRS sedang berjalan  Kita lihat saja akhir kehidupan para badjingan 🔥 tersebut Adzab tiba https://t.co/xhUWWJIilr",27,27,399,812,in,1129164809130336257,1610671439283359745,Bams27735590,https://twitter.com/Bams27735590/status/1610671439283359745,
Fri Dec 16 07:07:27 +0000 2022,1603647979985854464,🫶 liat kelakuan fadil jaidi😭 https://t.co/c0gmBR0cip,277,527,259,9453,in,2503485216,1603647979985854464,nctzenbase,https://twitter.com/nctzenbase/status/1603647979985854464,
Fri Dec 16 02:51:34 +0000 2022,1603583586405228544,-idol sehalu-halunya stay masih ada fadil jaidi yang lebih halu 😭👍 https://t.co/PbFDRaTAA8,100,135,296,5694,in,1210342758029807616,1603583586405228544,starfess,https://twitter.com/starfess/status/1603583586405228544,
Tue Dec 13 13:06:56 +0000 2022,1602651283189473280,🫶 fadil jaidi rupanya double unit spt mark haechan https://t.co/w5uRKa9E8o,41,51,79,1476,in,2503485216,1602651283189473280,nctzenbase,https://twitter.com/nctzenbase/status/1602651283189473280,
Tue Dec 13 12:59:40 +0000 2022,1602649455429181442,🫶 PLISSS NGETAWAIN EDITAN FADIL JAIDI SAMPE SAKIT PERUT😭😭😭😭 https://t.co/WnMIc9augm,314,323,633,18430,in,2503485216,1602649455429181442,nctzenbase,https://twitter.com/nctzenbase/status/1602649455429181442,
Sun Nov 27 05:12:28 +0000 2022,1596733676414701568,@convomf Gue kira bapaknya kak Fadil yang dimaksud,2,3,33,2568,in,730239102,1596733074288828416,kunikuzuci,https://twitter.com/kunikuzuci/status/1596733676414701568,convomf
Sun Nov 27 01:56:32 +0000 2022,1596684365756764162,"@convomfs itu lah kenapa manusia agak lebih spesial dari hewan, karena nafsunya dibarengin otak biar bisa dikontrol tuh birahi. and the zuriat fadil guy choose not to used his brain, or he doesn't have one?",1,4,77,3106,in,1014844754037637123,1596682601699639296,himouwnt,https://twitter.com/himouwnt/status/1596684365756764162,convomfs
Sat Nov 26 07:40:09 +0000 2022,1596408451420553223,"@CharlieVictor_5 @zuriat_fadil Ya gimana bang otaknya cuma bisa nangkep hal itu doang, yg lain kaga bisa",0,7,22,749,in,1193552305548746752,1595965501624455168,Frmnsyh_10,https://twitter.com/Frmnsyh_10/status/1596408451420553223,"CharlieVictor_5, zuriat_fadil"
Sat Nov 26 07:14:05 +0000 2022,1596401892027813889,@zuriat_fadil lu kalo ngeliat UFC yg banyak peluk2an pas grappling pasti batang lo tegak ya anjing???,18,28,114,1412,in,99518536,1595965501624455168,eryghi_,https://twitter.com/eryghi_/status/1596401892027813889,zuriat_fadil
Fri Nov 25 19:07:55 +0000 2022,1596219144973602817,"@zuriat_fadil Seumur hidup gw pertama kali tau ada orang mikir laki nonton bola kayak begini, tiap kali gw nemu laki bahas bola itu yang dipikir taktik, skill pemain, sama seberapa kenceng itu bola ditendang dah 💀 lu doang kali bang sorry aja",37,85,609,4814,in,978330385,1595965501624455168,CharlieVictor_5,https://twitter.com/CharlieVictor_5/status/1596219144973602817,zuriat_fadil
Thu Nov 24 07:15:07 +0000 2022,1595677374569676800,"Upaya Lindungi Putri Candrawathi, Saor Siagian Menilai Irjen Fadil Imran Terlibat Kasus Brigadir J https://t.co/dh0UIPwBIn",7,25,136,509,in,55507370,1595677374569676800,tvOneNews,https://twitter.com/tvOneNews/status/1595677374569676800,
Fri Nov 25 09:07:23 +0000 2022,1596068016693080065,"Katanya vibes kota Malang kalau lagi hujan itu ga ada obat, ngangenin banget, dll. https://t.co/8yk2L1cEz9",443,266,922,4107,in,545798327,1596068016693080065,fadil_Nc,https://twitter.com/fadil_Nc/status/1596068016693080065,
Tue Nov 22 13:31:09 +0000 2022,1595047231757123586,Saor Siagian Minta Irjen Fadil Imran Tanggung Jawab atas Tindakan Anak Buahnya di Kasus Ferdy Sambo https://t.co/YSkcSmpwiB,2,4,125,446,in,887743587579944960,1595047231757123586,OposisiCerdas,https://twitter.com/OposisiCerdas/status/1595047231757123586,
Sun Nov 20 12:58:07 +0000 2022,1594314143263502336,"Dudung Fadil tunggu dgn seizin ALLAH mubahalah ibhrs sedang berjalan menuju kalian , biang kejahatan di KM 50, ya Allah segeralah 🤲 aamiin aamiin ya rabbal aalamiin 🤲 https://t.co/l5MIwN0sAk",9,62,225,706,in,1129164809130336257,1594314143263502336,Bams27735590,https://twitter.com/Bams27735590/status/1594314143263502336,
Sun Nov 20 00:42:00 +0000 2022,1594128893577146368,Fadil mengatur sidang dagelan km50 https://t.co/Bdu0DWxCYB,16,21,489,1168,in,1558329561783607296,1594128893577146368,opposite6892,https://twitter.com/opposite6892/status/1594128893577146368,
Wed Nov 16 11:23:41 +0000 2022,1592840827453476864,@tanyakanrl bukan yg pegang hp tp ka fadil n pak muh yg ini NGAKAK ABIES https://t.co/CdoN0RYsrv,7,4,70,823,in,1365168121980489736,1592809700470689792,muuniverz_,https://twitter.com/muuniverz_/status/1592840827453476864,tanyakanrl
Mon Nov 14 13:38:56 +0000 2022,1592150089115795457,@zuriat_fadil makasih mas haha gk nyangka,5,6,9,1304,in,1142426049470296064,1592149845326065667,cursedkidd,https://twitter.com/cursedkidd/status/1592150089115795457,zuriat_fadil
Fri Nov 11 06:00:03 +0000 2022,1590947442295734272,Kumpulan video lucu Fadil &amp  Pak muh✨  — a thread https://t.co/c0sCEwxBih,153,80,2011,10029,in,1214135901011316736,1590947442295734272,akun500juta,https://twitter.com/akun500juta/status/1590947442295734272,
Wed Nov 09 13:56:00 +0000 2022,1590342442683076608,WAKTU BEGITU CEPAT BERLALU. TAK TERASA JABATANMU TINGGAL DUA TAHUN LAGI @jokowi.  ARTINYA:KASUS KM50 SEMAKIN DEKAT UNTUK DI UNGKAP. COBA TANYA KE ORANG ORANG INI: -TITO KARNAVIAN. -IDHAM AZIZ. -BUDI GUNAWAN. -FADIL IMRAN. -DUDUNG. SIAPKAH MEREKA MENGHADAPI SEMUA???🙁🙁🙁 https://t.co/eJhkJfVHms,8,60,124,522,in,1244525884775653380,1590342442683076608,TheEagle_BEN,https://twitter.com/TheEagle_BEN/status/1590342442683076608,jokowi
Mon Nov 07 05:37:06 +0000 2022,1589492116199473152,"@SeulawahAgm @senja_aprilia @zuriat_fadil Dalam Islam gak boleh menuhankan"" manusia kayak gini, nabi aja ga ngebolehin ngegambar karena bisa terjadi pemujaan berlebih.""",0,1,8,456,in,1129001231123226624,1589462461111205889,WayroonWaz,https://twitter.com/WayroonWaz/status/1589492116199473152,"SeulawahAgm, senja_aprilia, zuriat_fadil"
Mon Nov 07 05:21:39 +0000 2022,1589488227630870529,@zuriat_fadil Ini kelakuan Fandom elit https://t.co/0A2BYUlHmg,30,18,49,467,in,132062416,1589462461111205889,yohanesrobby_,https://twitter.com/yohanesrobby_/status/1589488227630870529,zuriat_fadil
Mon Nov 07 05:19:01 +0000 2022,1589487566818267136,"@SeulawahAgm @zuriat_fadil Tetep aja fanatik sama pemuka tuh ga boleh. Kalo tetiba pemuka agama bikin kasus pelecehan tetep dibela aja udah aneh. Tempat duduk kyai didudukin, bekad kopi diminum apa hubungannya sama ilmunya? Bisa nular emang ilmunya? Ya ga dong 🤦🏻‍♀️  Logikanya suka ga jalan deh lu semua.",7,15,100,2193,in,186814154,1589462461111205889,senja_aprilia,https://twitter.com/senja_aprilia/status/1589487566818267136,"SeulawahAgm, zuriat_fadil"
Mon Nov 07 04:25:26 +0000 2022,1589474081333993474,"@zuriat_fadil Asli pengen ngmng gini, cuma mereka kadang berlindung dibalik keturunan Rasulullah. Gw yakin bgt Rasulullah gak pernah memperlakukan manusia seberlebihan itu bahkan utk dirinya sendiri~",3,8,43,923,in,137259997,1589462461111205889,tuanmudaedo,https://twitter.com/tuanmudaedo/status/1589474081333993474,zuriat_fadil
Sat Nov 05 16:27:55 +0000 2022,1588931124679806977,"SECRET NUMBER. Joyland Festival 2022. Lapangan Softball GBK, Senayan. Sambil nunggu JKT48, menikmati lagu mereka dipojokan. Enak juga ternyata, judul lagunya apa ya? Fansnya seru juga, pada semangat menyambut mereka. https://t.co/kZrE6wnSty",3,24,348,1245,in,976068002461368326,1588931124679806977,Fadil_Indonesia,https://twitter.com/Fadil_Indonesia/status/1588931124679806977,
Sat Nov 05 06:47:55 +0000 2022,1588785163575898113,"Khusus buat YG percaya mubahalah IBHRS ✊  Semoga Fadil dan Dudung secepatnya menyusul,🤲  Aamiin ya rabbal aalamiin 🤲 https://t.co/B7NFp5hlbg",20,133,236,1040,in,1129164809130336257,1588785163575898113,Bams27735590,https://twitter.com/Bams27735590/status/1588785163575898113,
Wed Nov 02 02:16:53 +0000 2022,1587629788701011968,"Terkait Kasus KM 50, Pakar Hukum: Hendra Kurniawan Memegang Celurit, Fadil Imran Memegang Pistol https://t.co/YGhpZ2z41a",13,41,211,477,in,887743587579944960,1587629788701011968,OposisiCerdas,https://twitter.com/OposisiCerdas/status/1587629788701011968,
Tue Nov 01 06:12:02 +0000 2022,1587326581336207361,"Pakar Hukum Curiga Begitu Syulit Geser Fadil Imran, 'Padahal Ada 6 Laskar FPI Tewas dan Kasus Sambo' https://t.co/yBH2XcnZuy",19,171,661,2080,in,3319260420,1587326581336207361,geloraco,https://twitter.com/geloraco/status/1587326581336207361,
Thu Oct 20 14:07:33 +0000 2022,1583097592547663874,Pj Gubernur DKI Jakarta Heru Budi Hartono disambut hangat jajaran Kapolda Metro Jaya Irjen Fadil Imran   Kerja sama Polri dan Pemda baru terlihat kembali..semoga ke depan Jakarta dibenahi bersama  Terimakasih Kapolda https://t.co/acjSLynozj,7,14,117,419,in,1159475566069731331,1583097592547663874,BiLLRaY2019,https://twitter.com/BiLLRaY2019/status/1583097592547663874,
Thu Oct 20 12:37:00 +0000 2022,1583074804235894787,Pak Heru Budi Hartono menyambangi Polda Metro Jaya untuk melakukan audiensi dengan Kapolda Metro Jaya Irjen Fadil dan Wakapolda. 20/10/2022. ✊🇲🇨 https://t.co/o8gNezk5oC,3,10,104,588,in,1279643013455605760,1583074804235894787,Cintada16,https://twitter.com/Cintada16/status/1583074804235894787,
Thu Oct 20 03:11:57 +0000 2022,1582932605292654592,@yubtokki @starfess GW KIRA SI FADIL ANJIR 😭😭,29,21,48,3147,in,1315091836390699008,1582929650862333957,Ieehaeychan,https://twitter.com/Ieehaeychan/status/1582932605292654592,"yubtokki, starfess"
Tue Oct 18 11:22:28 +0000 2022,1582331274991017984,*jpf lucu banget fadil jaidi ulang tahun dirayain pake tema naruto terus tamu undangannya pada cosplay karakter anime naruto dong wkwk https://t.co/b1pwAtjYET,768,517,1071,16236,in,1299626557925765121,1582331274991017984,JPFBASE,https://twitter.com/JPFBASE/status/1582331274991017984,
Sun Oct 16 10:24:34 +0000 2022,1581591926952054785,"Viral Kapolda Metro Jaya Fadil Imran Disebut Bawa Ponsel saat Dipanggil Jokowi, Ini Tanggapannya https://t.co/ElqvQgOqMF https://t.co/80Sbf9yHXQ",45,209,323,2129,in,71436318,1581591926952054785,KompasTV,https://twitter.com/KompasTV/status/1581591926952054785,
Sun Oct 16 00:35:45 +0000 2022,1581443744225976322,Netizen Ribut Irjen Fadil Terima Telepon di Istana Padahal Dilarang https://t.co/WKDpKvWNdk,24,104,186,825,in,17128975,1581443744225976322,CNNIndonesia,https://twitter.com/CNNIndonesia/status/1581443744225976322,
Sat Oct 15 09:09:34 +0000 2022,1581210663229456384,Warganet Pergoki Kapolda Fadil Imran Berbincang via Ponsel di Istana https://t.co/Cvz4AFEXpV,117,411,1192,5263,in,17128975,1581210663229456384,CNNIndonesia,https://twitter.com/CNNIndonesia/status/1581210663229456384,
Sat Oct 15 00:41:35 +0000 2022,1581082828166828034,"@mei_peseek @irenejuliency Itu adalah Kapolda Metro Jaya, Irjen Fadil, coba perhatikan kejadiannya, yg memberikan HP adalah Staf Kepresidenan, pasti ada sesuatu yg penting. https://t.co/hQDK5g7Wpg",9,21,40,335,in,1451195525768699907,1580933402458394624,EkoYuli12406578,https://twitter.com/EkoYuli12406578/status/1581082828166828034,"mei_peseek, irenejuliency"
Fri Oct 14 17:01:54 +0000 2022,1580967142547423232,Benarkah Kapolda Metro Jaya Pak Fadil Imran membawa HP??  Cek video berikut.. https://t.co/6k1LPhCukh,92,185,499,1683,in,214159664,1580967142547423232,Paltiwest,https://twitter.com/Paltiwest/status/1580967142547423232,
Thu Oct 13 01:30:15 +0000 2022,1580370295789002754,Emang si Fadil boleh menyita KTA anggota TNI.. Kata siapa???,6,73,58,519,in,1182582278,1580370295789002754,HukumDan,https://twitter.com/HukumDan/status/1580370295789002754,
Fri Oct 14 07:38:12 +0000 2022,1580825284001304576,Teddy Minahasa yang jual barbuk Sabu 5 kg ini adalah motor penggerak isu 3 Kapolda pembela FS.. Sasarannya supaya Teddy Minahasa gantikan Fadil Imran jabat Kapolda Metro.. Untuk memenangkan Anies Baswedan... @Dennysiregar7 @mazzini_gsp @TheEagle_BEN @Miduk17 @ARSIPAJA @Rizmaya__ https://t.co/J73OhGOg32,39,185,314,1214,in,1162489356,1580825284001304576,dinaherdawati,https://twitter.com/dinaherdawati/status/1580825284001304576,"Dennysiregar7, mazzini_gsp, TheEagle_BEN, Miduk17, ARSIPAJA, Rizmaya__"
Fri Oct 14 13:01:49 +0000 2022,1580906723896070144,"Jangan2 ini soal gang Kontra Sambo vs Gang Pro Sambo ? Habis bongkar Judi Online 303, nasib Teddy berakhir dalam jeratan anak buah Fadil. 😴 https://t.co/wxq9LMrt2k",15,60,407,1108,in,227320530,1580906723896070144,hipohan,https://twitter.com/hipohan/status/1580906723896070144,
Wed Oct 12 10:10:12 +0000 2022,1580138758921256961,"Istana Bantah Pesawat Kepresidenan Alami Trouble  Sebelumnya Kapolda Fadil Imran Sita KTA Paspampres gegara Hambat Jalan, “kamu tau gak pesawat RI1 ada trouble https://t.co/kZAU4056A0""",57,361,326,892,in,3319260420,1580138758921256961,geloraco,https://twitter.com/geloraco/status/1580138758921256961,
Mon Oct 03 16:31:50 +0000 2022,1576973308935176192,"@convomf Ya Allah gua kira pak muh bapak nya fadil, makanya pas liat pic nya gua ngang ngong nyariin fadil nya mana😭",7,20,108,3994,in,707835786,1576972867144536073,pluvi0pile,https://twitter.com/pluvi0pile/status/1576973308935176192,convomf
Thu Sep 29 16:15:41 +0000 2022,1575519694035230721,@amndzahra Selamat malam kak Amanda 🗿🗿🗿 https://t.co/vhHxhCU3WB,38,52,220,2293,in,545798327,1575517699324551169,fadil_Nc,https://twitter.com/fadil_Nc/status/1575519694035230721,amndzahra
Tue Sep 27 10:43:20 +0000 2022,1574711281746993152,"Polda Metro Bentuk Pasukan Basmallah, Wasekjen PA 212 : Percuma, tidak Membuat Umat Islam Simpati ke Fadil Imran https://t.co/xZTeH1OEcr",45,188,269,989,in,887743587579944960,1574711281746993152,OposisiCerdas,https://twitter.com/OposisiCerdas/status/1574711281746993152,
Tue Sep 27 06:35:39 +0000 2022,1574648948882436096,"‘Diutus’ Fadil Imran ke TKP Brigadir J, Eks Kapolres Jaksel Merasa Jadi Tumbal: Kapolda Ini Pinter.. https://t.co/AhywoD7PtL",48,168,759,2188,in,3319260420,1574648948882436096,geloraco,https://twitter.com/geloraco/status/1574648948882436096,
Fri Sep 23 05:59:23 +0000 2022,1573190269712977923,"@caratstalk YA ALLAH ka dila ini udah lah bapaknya pak muh, abangnya fadil, kemaren ketemu skz dan dinotice changbin, ini sepesawat sama seventeen lagi YA ALLAH IRI BANGET 😭😭",12,2,48,1015,in,1504337719199031296,1573189201197027329,jakesimpati,https://twitter.com/jakesimpati/status/1573190269712977923,caratstalk
Fri Sep 23 04:08:35 +0000 2022,1573162385262915590,Malunya sampai selesai wisuda gk tuh 😭😭😭 cr : @azanifrd 😭🤣 https://t.co/HSCYjv3XOf,88,101,172,824,in,545798327,1573162385262915590,fadil_Nc,https://twitter.com/fadil_Nc/status/1573162385262915590,azanifrd
Tue Sep 20 14:25:07 +0000 2022,1572230380329275397,Serikat Mahasiswa Muslim Indonesia (SEMMI) Jakarta mendesak Kapolri Jenderal Listyo Sigit Prabowo menonaktifkan Kapolda Metro Jaya Irjen Fadil Imran buntut kasus pembunuhan enam laskar FPI dalam Tragedi KM 50. https://t.co/P1tNRSGstb,11,53,486,1598,in,1476693997,1572230380329275397,MCAOps,https://twitter.com/MCAOps/status/1572230380329275397,
Tue Sep 20 04:51:53 +0000 2022,1572086119197736960,"Siapa sajakah playmaker terbaik di Liga 1 musim ini?  - Abimanyu terbaik dlm kualitas penciptaan kesempatan dgn 3.0 xA dr 10 pertandingan - Fadil Sausu 'diuntungkan' dgn finishing rekannya (7 asis dr 2.19 xA) - Renan Silva blm mencatat asis sekalipun, meskipun ke-3 terbaik scr xA https://t.co/L0FfLr1RBo",25,22,151,635,in,1460275710832959491,1572086119197736960,myusufraihan,https://twitter.com/myusufraihan/status/1572086119197736960,
Sat Sep 17 07:19:07 +0000 2022,1571036008040534017,"Tempo Membuat Liputan Khusus KM50, Terlihat Peran Fadil Imran Dominan! https://t.co/MpBE5OI7y8",5,13,362,1120,in,1226436091617505281,1571036008040534017,keuangannews_id,https://twitter.com/keuangannews_id/status/1571036008040534017,
Fri Sep 16 22:51:34 +0000 2022,1570908278250700800,"Tempo Membuat Liputan Khusus KM 50, Terlihat Peran Fadil Imran Dominan https://t.co/Z7FaNMROLP",12,45,301,1245,in,30201110,1570908278250700800,alisyarief,https://twitter.com/alisyarief/status/1570908278250700800,
Fri Sep 16 12:20:00 +0000 2022,1570749339311431684,Liputan Khusus KM 50 Buatan TEMPO: Terlihat Peran Fadil Imran Dominan! https://t.co/LT7UrrhHEm,26,43,806,2151,in,1243804423001763841,1570749339311431684,democrazymedia,https://twitter.com/democrazymedia/status/1570749339311431684,
